contigName	contigLen	totalAvgDepth	MO_102.MO_004.sorted.bam	MO_102.MO_004.sorted.bam-var	MO_102.MO_005.sorted.bam	MO_102.MO_005.sorted.bam-var	MO_102.MO_007.sorted.bam	MO_102.MO_007.sorted.bam-var	MO_102.MO_010.sorted.bam	MO_102.MO_010.sorted.bam-var	MO_102.MO_034.sorted.bam	MO_102.MO_034.sorted.bam-var	MO_102.MO_035.sorted.bam	MO_102.MO_035.sorted.bam-var	MO_102.MO_039.sorted.bam	MO_102.MO_039.sorted.bam-var	MO_102.MO_042.sorted.bam	MO_102.MO_042.sorted.bam-var	MO_102.MO_046.sorted.bam	MO_102.MO_046.sorted.bam-var	MO_102.MO_071.sorted.bam	MO_102.MO_071.sorted.bam-var	MO_102.MO_073.sorted.bam	MO_102.MO_073.sorted.bam-var	MO_102.MO_074.sorted.bam	MO_102.MO_074.sorted.bam-var	MO_102.MO_077.sorted.bam	MO_102.MO_077.sorted.bam-var	MO_102.MO_082.sorted.bam	MO_102.MO_082.sorted.bam-var	MO_102.MO_098.sorted.bam	MO_102.MO_098.sorted.bam-var	MO_102.MO_102.sorted.bam	MO_102.MO_102.sorted.bam-var	MO_102.MO_103.sorted.bam	MO_102.MO_103.sorted.bam-var	MO_102.MO_106.sorted.bam	MO_102.MO_106.sorted.bam-var	MO_102.MO_133.sorted.bam	MO_102.MO_133.sorted.bam-var	MO_102.MO_135.sorted.bam	MO_102.MO_135.sorted.bam-var	MO_102.MO_138.sorted.bam	MO_102.MO_138.sorted.bam-var	MO_102.MO_140.sorted.bam	MO_102.MO_140.sorted.bam-var	MO_102.MO_167.sorted.bam	MO_102.MO_167.sorted.bam-var	MO_102.MO_170.sorted.bam	MO_102.MO_170.sorted.bam-var	MO_102.MO_180.sorted.bam	MO_102.MO_180.sorted.bam-var	MO_102.MO_184.sorted.bam	MO_102.MO_184.sorted.bam-var	MO_102.MO_188.sorted.bam	MO_102.MO_188.sorted.bam-var	MO_102.MO_192.sorted.bam	MO_102.MO_192.sorted.bam-var	MO_102.MO_197.sorted.bam	MO_102.MO_197.sorted.bam-var	MO_102.MO_199.sorted.bam	MO_102.MO_199.sorted.bam-var	MO_102.MO_202.sorted.bam	MO_102.MO_202.sorted.bam-var	MO_102.MO_207.sorted.bam	MO_102.MO_207.sorted.bam-var	MO_102.MO_226.sorted.bam	MO_102.MO_226.sorted.bam-var	MO_102.MO_231.sorted.bam	MO_102.MO_231.sorted.bam-var	MO_102.MO_234.sorted.bam	MO_102.MO_234.sorted.bam-var	MO_102.MO_236.sorted.bam	MO_102.MO_236.sorted.bam-var
MO_102.c_0	104606	404.407	31.1374	79.5207	22.5547	49.2901	18.6498	53.6804	19.9828	70.2195	15.8278	32.5531	9.14258	18.9478	3.54666	7.74634	5.19449	8.95144	19.8682	42.6044	15.6013	31.5266	14.9632	28.7343	3.59665	7.71	20.034	42.4605	19.2343	41.9269	13.6168	29.8701	16.751	35.1553	6.42081	11.7409	4.22525	9.38075	13.5446	26.7481	4.13555	15.1115	14.565	28.208	17.5469	37.3059	1.01585	1.59539	5.61746	11.3659	5.72542	18.4949	0.658794	0.975214	2.40083	3.85769	0.647421	1.02967	15.8791	34.1552	6.76711	11.7418	12.3597	27.1359	12.0799	25.8806	5.75723	8.91759	9.69051	30.6347	2.22999	3.96552	13.4379	26.4489
MO_102.c_1	89588	438.281	34.117	90.2099	25.0235	56.5057	19.9995	53.6403	19.6646	66.9979	17.6539	37.9083	10.004	19.2877	4.04673	7.90727	5.83467	9.64093	21.5721	52.0988	17.2294	40.2393	16.5729	37.4774	3.7052	6.17746	21.7198	52.1945	21.1077	48.1338	14.6539	35.8248	19.0677	42.3796	7.38797	13.6784	4.51077	9.71193	15.5282	32.3067	4.29284	13.6426	15.468	33.0486	19.6842	42.5537	0.986147	1.59556	5.93259	11.3842	5.20217	14.773	0.748619	1.18203	2.39977	3.8074	0.657472	0.976429	17.1515	40.3599	6.77991	11.1735	13.0135	27.2448	13.5091	29.4178	6.08741	10.9673	10.1882	30.3088	2.27818	5.03709	14.5014	31.9949
MO_102.c_2	85787	383.92	28.6582	61.2404	22.0644	40.0614	18.1995	47.2638	18.1385	57.9221	15.1469	30.9924	8.43221	14.2101	3.6927	7.99498	5.40184	8.64828	19.0179	38.2945	14.6416	27.4942	14.0256	23.3709	3.26939	5.33619	18.3794	38.7276	18.5411	36.7576	13.0098	27.8522	15.9577	32.4579	6.52622	12.5113	4.29082	9.1869	12.9729	21.5344	4.08224	13.2602	13.5315	22.9723	16.8123	31.3683	0.997011	1.52529	6.16798	11.8459	5.72134	14.1152	0.749945	1.17109	2.22516	3.19613	0.607611	0.997332	14.2959	28.1811	6.21718	10.5991	11.4612	22.0641	11.6969	21.5302	5.36754	9.46772	9.41676	28.2278	1.86432	3.29239	12.3388	26.0159
MO_102.c_3	79979	418.583	31.7552	80.3984	23.8527	51.1459	19.7759	64.5622	19.4328	63.9727	16.969	35.0278	9.27867	17.3418	4.14552	8.67955	5.63206	9.32714	21.3598	53.2433	16.1074	30.4901	15.8414	32.7353	3.41227	6.94181	21.0098	47.1915	20.197	45.9384	13.746	29.4031	16.8054	34.0407	7.33314	13.4403	4.55648	9.00003	14.2948	25.9648	4.66877	17.6053	14.6618	27.7868	18.033	33.6469	1.07336	1.94782	5.51093	11.6663	5.08298	14.3973	0.752884	1.31242	2.05339	3.31813	0.565935	0.92537	16.2592	36.0091	6.81642	9.36214	12.9339	28.5493	12.4108	22.99	5.75812	9.29125	10.4585	31.1335	2.35017	5.47038	13.6876	27.4643
MO_102.c_4	75133	373.571	28.138	88.6972	21.3453	61.6928	16.5352	52.8407	17.8776	67.8879	14.9346	36.9801	8.3737	16.2237	3.60983	8.21516	5.3436	9.37349	18.564	47.9672	14.7332	33.0603	13.5775	32.3907	3.63789	7.21363	18.9228	50.9286	17.8462	41.2717	12.6139	31.1174	15.6796	37.8857	5.87647	11.4318	4.18766	9.13354	12.5451	28.298	3.97029	15.8477	13.7589	28.7654	16.3221	39.1131	0.918355	1.41395	5.08	12.0433	4.80061	15.3052	0.727565	1.18047	2.34845	4.29575	0.643493	1.08532	14.7224	36.6134	5.89	9.73301	10.9076	21.7419	10.8241	22.3652	5.19423	8.89752	8.91054	27.7623	1.93831	3.51703	12.2718	25.3812
MO_102.c_5	73650	405.131	30.5136	61.1331	23.3296	44.4436	18.4454	50.6642	19.6938	58.761	15.6683	24.254	8.92582	15.9017	3.77951	7.48743	5.44148	7.94688	20.4497	45.9235	15.6881	26.8133	15.0216	24.7005	3.10381	5.88662	19.8276	40.2165	19.1595	36.3147	13.7789	27.5297	16.6443	29.1145	6.4517	11.8731	4.5352	10.82	13.5724	23.4164	4.51864	15.2486	14.6692	25.6557	17.4948	31.6817	1.05414	1.5029	6.20454	14.3482	5.78141	14.5416	0.648313	1.11385	2.21159	3.64965	0.602367	0.823755	16.5049	33.1614	6.75931	10.537	12.1097	23.5772	12.572	23.148	5.82284	9.65721	9.25271	24.6804	2.04954	4.01173	12.8452	19.7417
MO_102.c_6	73529	403.846	29.9619	62.4836	23.4804	41.2505	19.8563	51.5603	19.622	58.4191	16.1831	29.0262	8.97518	15.4257	3.88865	6.65927	5.69702	9.64391	19.2686	37.8891	15.1644	27.9565	14.5089	24.0823	3.50345	5.79032	20.0833	38.5811	18.7991	36.5239	12.9674	24.8052	16.892	31.0677	6.58999	13.4245	4.47319	8.513	13.1363	21.0251	4.11078	14.4263	14.6027	27.2842	17.1526	31.9472	0.928399	1.46821	5.93186	10.0954	5.79455	14.7325	0.749888	1.11073	2.42061	3.39055	0.842203	1.51997	15.4895	31.5434	6.54273	10.6291	12.8477	24.9256	12.2124	21.8165	5.88291	10.3124	9.79076	26.6643	2.10053	4.69475	13.3947	25.1272
MO_102.c_7	73296	424.679	32.3286	74.5369	24.3538	47.34	19.8935	52.7525	19.5419	61.0291	16.6652	32.8894	9.53515	16.8962	4.09861	8.78238	6.00552	9.52238	21.4193	45.0542	16.0691	31.5271	16.1797	30.7822	3.38061	5.69912	21.8581	54.2448	20.1998	45.6892	13.9703	25.5806	17.5556	35.8053	6.95666	12.5838	4.17816	9.2078	14.4787	31.8283	4.34877	14.4362	14.7318	28.5662	18.6911	39.0152	1.12226	1.66992	6.13615	12.4143	5.50249	16.5894	0.724045	1.09729	2.35284	3.85513	0.595002	0.894266	16.9949	38.0031	7.00271	11.8374	12.295	22.4362	13.5519	28.8844	5.87376	10.4155	9.84498	27.0126	2.30759	5.22814	13.9356	30.2805
MO_102.c_8	66972	447.478	34.9614	96.6061	25.7826	56.9555	20.3639	53.9275	20.3076	64.9308	17.8257	37.7619	9.6201	18.5698	3.57084	7.15878	5.99059	11.1253	22.4766	51.7187	16.6525	34.714	16.7539	34.2744	3.66876	6.58001	22.2785	43.0609	21.8293	47.3311	16.0303	40.7884	18.8599	41.5012	6.88017	12.7491	4.62035	9.30336	15.675	33.7207	5.08819	19.9416	15.3674	31.7847	19.7624	41.0756	0.98517	1.50231	5.89981	12.7284	5.25236	13.6766	0.773937	1.34617	2.3741	4.29011	0.647167	0.925564	17.6152	39.1206	7.13138	11.5689	13.8181	29.1496	14.4831	30.6375	6.54238	12.9256	10.5264	35.5593	2.4471	5.96935	14.616	31.8859
MO_102.c_9	63390	436.589	34.5763	82.3161	25.2493	52.359	19.4608	47.7831	20.0039	60.8591	17.508	31.9324	9.51673	17.0984	3.68205	7.54237	5.87062	10.6784	22.3664	56.7662	16.6757	42.6579	16.4617	35.7787	3.29091	5.33698	21.3789	56.9746	20.8403	55.0222	15.2075	33.5641	19.0451	45.5841	6.90127	15.7116	4.66959	9.86185	15.0394	28.988	4.4004	15.7366	14.9182	32.002	18.4251	40.8379	1.1003	1.73552	5.9481	12.5979	6.58318	21.6412	0.906183	1.4395	2.438	3.55484	0.689864	1.27072	17.7201	41.5406	7.19442	11.5528	12.6916	30.348	13.5468	24.5246	6.10704	10.8294	9.72217	32.9965	2.52171	6.16806	13.9309	29.4779
MO_102.c_10	63044	383.068	29.1385	71.2082	21.5377	45.2496	18.0727	49.7943	19.0946	57.808	14.9666	28.6797	8.3828	13.7661	3.55727	6.86356	5.65179	10.3216	19.1441	42.8691	14.403	26.9166	13.5603	22.9366	3.70865	5.29376	19.3479	37.8789	18.1935	40.4259	12.8029	22.9541	15.5756	31.5883	6.10826	10.1137	4.08271	8.82694	12.2103	23.321	4.43087	16.4661	13.1681	23.5891	16.2375	28.9058	1.05062	1.59848	5.50752	10.1507	5.58678	13.9812	0.728655	1.24486	2.02713	3.16193	0.786736	1.33522	14.7048	27.9069	6.28416	9.77154	12.0138	22.807	11.4392	20.449	5.14214	8.37898	9.87638	30.4254	2.39239	4.52273	12.1517	22.2924
MO_102.c_11	61106	422.926	32.2495	82.744	24.122	51.6786	19.9833	48.0501	20.7174	64.3874	16.3555	35.0417	9.71299	17.7206	4.07801	8.03625	5.93116	9.56587	21.272	48.868	16.1353	29.3713	15.6121	30.1592	3.70631	6.71491	21.2418	48.6599	19.6566	39.3863	14.1544	30.7622	18.1394	41.0927	6.85119	11.8657	4.68371	11.0807	13.8701	22.016	4.32107	14.427	15.2373	31.8889	17.9491	33.4636	0.962235	1.31525	5.45101	11.6494	5.53266	14.2287	0.776724	1.25936	2.19885	3.54415	0.672715	1.01639	16.5461	39.1928	6.76506	10.8436	13.1383	24.546	12.152	23.4474	5.89853	9.76989	10.7743	33.1432	2.31474	4.76617	13.7626	26.1442
