contigName	contigLen	totalAvgDepth	MO_071.MO_004.sorted.bam	MO_071.MO_004.sorted.bam-var	MO_071.MO_005.sorted.bam	MO_071.MO_005.sorted.bam-var	MO_071.MO_007.sorted.bam	MO_071.MO_007.sorted.bam-var	MO_071.MO_010.sorted.bam	MO_071.MO_010.sorted.bam-var	MO_071.MO_034.sorted.bam	MO_071.MO_034.sorted.bam-var	MO_071.MO_035.sorted.bam	MO_071.MO_035.sorted.bam-var	MO_071.MO_039.sorted.bam	MO_071.MO_039.sorted.bam-var	MO_071.MO_042.sorted.bam	MO_071.MO_042.sorted.bam-var	MO_071.MO_046.sorted.bam	MO_071.MO_046.sorted.bam-var	MO_071.MO_071.sorted.bam	MO_071.MO_071.sorted.bam-var	MO_071.MO_073.sorted.bam	MO_071.MO_073.sorted.bam-var	MO_071.MO_074.sorted.bam	MO_071.MO_074.sorted.bam-var	MO_071.MO_077.sorted.bam	MO_071.MO_077.sorted.bam-var	MO_071.MO_082.sorted.bam	MO_071.MO_082.sorted.bam-var	MO_071.MO_098.sorted.bam	MO_071.MO_098.sorted.bam-var	MO_071.MO_102.sorted.bam	MO_071.MO_102.sorted.bam-var	MO_071.MO_103.sorted.bam	MO_071.MO_103.sorted.bam-var	MO_071.MO_106.sorted.bam	MO_071.MO_106.sorted.bam-var	MO_071.MO_133.sorted.bam	MO_071.MO_133.sorted.bam-var	MO_071.MO_135.sorted.bam	MO_071.MO_135.sorted.bam-var	MO_071.MO_138.sorted.bam	MO_071.MO_138.sorted.bam-var	MO_071.MO_140.sorted.bam	MO_071.MO_140.sorted.bam-var	MO_071.MO_167.sorted.bam	MO_071.MO_167.sorted.bam-var	MO_071.MO_170.sorted.bam	MO_071.MO_170.sorted.bam-var	MO_071.MO_180.sorted.bam	MO_071.MO_180.sorted.bam-var	MO_071.MO_184.sorted.bam	MO_071.MO_184.sorted.bam-var	MO_071.MO_188.sorted.bam	MO_071.MO_188.sorted.bam-var	MO_071.MO_192.sorted.bam	MO_071.MO_192.sorted.bam-var	MO_071.MO_197.sorted.bam	MO_071.MO_197.sorted.bam-var	MO_071.MO_199.sorted.bam	MO_071.MO_199.sorted.bam-var	MO_071.MO_202.sorted.bam	MO_071.MO_202.sorted.bam-var	MO_071.MO_207.sorted.bam	MO_071.MO_207.sorted.bam-var	MO_071.MO_226.sorted.bam	MO_071.MO_226.sorted.bam-var	MO_071.MO_231.sorted.bam	MO_071.MO_231.sorted.bam-var	MO_071.MO_234.sorted.bam	MO_071.MO_234.sorted.bam-var	MO_071.MO_236.sorted.bam	MO_071.MO_236.sorted.bam-var
MO_071.c_0	24675	269.452	7.8977	16.3295	7.29231	15.2529	6.85978	25.931	6.44628	21.3854	4.50528	7.73683	0.62789	1.05117	3.26671	8.17798	6.41643	11.2141	11.3446	26.4548	14.5526	28.9738	11.3826	23.5166	4.88343	9.93536	16.3611	34.5552	15.5081	31.7875	5.74389	9.48213	7.15772	9.78879	5.62014	13.8221	1.52363	3.34436	17.8192	34.5437	12.4929	47.5929	14.6602	27.6144	21.0652	50.0761	2.62308	7.27731	0.247299	0.489905	0.246279	0.617315	1.08265	2.41265	0.116983	0.162907	1.12689	3.12581	10.1868	20.9148	7.25223	11.8939	9.95107	23.0971	10.3629	20.1428	4.15221	7.83652	5.35242	15.9913	4.80575	12.7535	8.5178	20.2789
MO_071.c_1	24645	57.9521	0.221923	0.645823	0.0986324	0.302921	0.160278	0.563304	0.0786283	0.829529	0.406859	0.843945	0.0678098	0.083064	0.100306	0.193447	0.483405	4.70758	0.455277	1.07147	13.6301	24.0402	6.81057	12.8206	15.7645	132.853	11.1286	23.9348	2.06348	3.03734	0.0678098	0.159738	0.0739743	0.15205	0.0342927	0.0468366	0	0	0.110961	0.199427	0.110961	0.47115	0.0493162	0.0846161	0.0369871	0.0476231	0.0143295	0.0200038	0.0431517	0.14499	0.0660135	0.353948	0.0184936	0.0317886	0.133987	1.23255	0.0335579	0.0861611	0.362115	1.0019	1.63425	5.6878	0.824658	5.56631	0.662258	1.51487	0.511655	1.76202	0.160278	0.892983	0.448704	1.76148	1.08394	2.39898
MO_071.c_2	24612	352.107	26.5092	61.3598	20.2613	50.3734	16.5378	44.882	16.8329	58.7903	13.3631	21.7219	7.96881	14.0919	3.14737	6.63664	4.81048	9.03951	17.4269	46.9021	14.1082	23.84	12.942	22.263	2.6692	4.92674	17.132	36.6826	16.6687	40.5571	12.7098	24.6322	14.5914	33.8578	5.69541	10.2873	3.87225	8.85835	10.7165	24.1946	3.78395	12.7271	12.66	27.9905	16.1788	34.9102	1.10694	1.56336	4.96542	9.48742	4.68604	12.6281	0.696754	1.52204	2.18073	3.66749	0.478579	0.575481	13.2302	28.5929	6.09284	10.8868	10.8508	21.5299	9.70195	17.7024	4.53602	6.53237	9.4993	23.4816	1.77459	3.24026	11.7204	21.5182
MO_071.c_3	24608	329.985	16.5504	73.4928	16.2599	83.7125	10.5223	47.3649	10.6643	52.4242	6.7335	17.5109	1.00008	1.37431	2.55683	5.38786	3.18203	6.92389	11.6357	47.775	17.2188	49.8861	11.9414	36.6414	1.76466	3.72687	21.33	106	22.1613	119.555	4.92473	11.7764	3.84152	7.65192	2.61763	3.73322	2.68411	5.68396	17.415	62.0386	24.0895	153.14	16.8216	58.5639	24.0498	92.8023	0.171232	0.258027	3.43924	14.2248	9.33466	60.9403	0.394513	0.804763	0.894963	1.74533	0.479598	0.945424	11.3168	45.0093	4.97563	12.7308	7.83212	23.6157	7.0128	19.607	6.13186	18.2692	13.4753	56.8018	3.29459	8.99648	11.267	39.0528
MO_071.c_4	24588	38.8197	0.0556101	0.114945	0.061789	0.104608	0.191382	1.17988	0.0123578	0.0122055	0.129716	0.239419	0.0432523	0.066069	0.0185367	0.0305728	0.135936	0.223668	0.173009	0.339296	10.2898	17.7798	5.21921	8.57474	5.07554	13.7844	6.57018	13.4657	2.12587	4.34825	0.0308945	0.0523863	0.0185367	0.018761	0.0926835	0.160257	0.0061789	0.00614705	0.178861	0.411476	0.0926426	0.602789	0.148294	0.30684	0.160651	0.256116	0	0	0.178779	0.579566	0.061789	0.0950683	0.0061789	0.00614678	0.0247156	0.0241053	0.0664539	0.111623	0.351706	0.95105	0.203249	0.35227	0.247156	0.491959	0.284229	0.528978	1.72379	3.26696	0.702963	2.26153	0.779565	1.8679	3.35829	6.70263
MO_071.c_5	24512	50.0802	0.241729	1.11922	0.06818	0.13898	0.06818	0.18018	0.0433872	0.0776747	0.0557836	0.133395	0	0	0.022453	0.0744061	0.0619818	0.145572	0.0247927	0.0247525	16.0497	47.5386	6.79234	13.7195	4.78319	9.80509	12.6809	37.194	2.86064	5.43619	0.285116	1.07161	0.3221	1.32467	0.216936	1.19542	0.0247927	0.0346044	0.179665	1.67668	0	0	0.0557836	0.231596	0.0867745	0.360432	0.036286	0.0745632	0.481364	7.87887	0.316107	4.30937	0.0123964	0.0244846	0.0963796	0.292499	0.154462	0.959389	0.278918	1.98651	0.06818	0.145385	0.268246	1.67789	0.0991708	0.268379	0.456777	0.582082	0.464699	1.50539	0.440071	1.35765	1.98276	3.1763
MO_071.c_6	24467	306.985	13.6522	49.5223	14.2517	44.7767	12.3301	61.8138	17.7776	115.651	5.02036	17.768	0.341448	0.788257	3.06646	10.7935	1.69211	8.33501	7.21121	46.8252	17.5533	100.688	13.5348	78.0499	1.32377	4.48524	21.2567	163.172	21.3819	124.001	2.68639	11.5418	3.15701	21.5037	6.94062	121.458	1.04548	4.16708	16.8622	105.6	10.3922	120.316	15.4142	59.6713	18.7459	96.1866	0.204918	0.427203	1.64186	24.1987	1.92034	33.5947	0.359954	1.66299	0.484969	2.45668	0.298063	1.29234	13.4417	90.77	5.20475	25.7344	11.1303	129.413	11.397	70.5828	8.3463	30.1727	8.50228	63.6035	6.45836	33.5982	11.9568	52.4959
MO_071.c_7	24453	367.048	24.4302	131.957	18.4013	73.4557	15.3618	71.5699	17.9865	100.794	12.9259	38.8435	6.88639	20.1277	3.56586	8.26095	5.29881	10.9112	17.0775	54.992	15.8231	46.2378	12.8324	37.8338	4.07472	12.0982	18.8595	74.579	18.0274	71.8552	12.565	34.2985	14.7701	48.9456	6.50994	15.4277	4.30844	10.7729	13.6075	57.8047	4.56347	16.579	15.1793	60.0824	18.914	78.1704	0.785047	1.32181	4.42299	14.1523	4.04292	16.1737	0.596264	0.923673	2.02991	5.09945	0.444513	0.714887	14.1106	42.3564	6.21355	13.0484	10.9756	30.6122	11.9444	27.5497	5.14858	11.4596	9.87228	40.2236	2.18064	5.74899	12.3116	30.4198
MO_071.c_8	24411	229.373	6.13219	15.0411	5.53316	11.9045	4.83372	15.0125	5.01171	15.7867	4.08174	6.5411	0.753102	1.52886	2.53881	5.88967	5.60546	10.5611	8.71089	22.9099	12.7984	27.522	9.52319	22.9883	4.13285	6.89393	13.9827	32.3459	13.1162	21.0235	5.39017	9.85779	7.01735	13.186	5.05057	9.98561	1.84378	4.11586	17.2976	41.211	10.5324	41.534	12.1425	27.7288	18.0021	38.8307	2.45823	7.9252	0.205391	0.296464	0.404147	0.954981	1.23705	2.56592	0.161576	0.287469	1.04373	2.22739	8.79292	20.7678	5.70347	12.7102	7.87185	22.6783	8.86348	18.5137	3.85685	6.78644	4.2232	13.7697	3.59915	10.3011	6.92185	15.4702
MO_071.c_9	24404	254.826	10.3908	24.1491	9.38183	16.0969	8.36138	28.5028	10.7544	35.4284	4.66076	11.7056	0.702606	1.17004	3.99637	8.94625	2.63816	4.20628	6.8056	14.938	13.7307	36.623	9.38822	20.9699	0.504412	0.885113	17.5231	37.8485	22.9999	65.1253	3.9532	6.87032	3.35462	5.40597	0.769687	1.39939	1.03402	2.12144	19.6237	48.7215	3.14711	12.1629	13.3953	26.6518	17.6595	42.2832	0	0	0.0186773	0.0183282	0	0	0	0	0.0186773	0.0183222	0.0186773	0.0540466	13.9189	35.8338	1.68982	3.15521	28.6848	94.054	5.55995	10.0063	3.34782	7.01403	8.02861	22.215	1.77756	3.97224	6.98656	14.2636
