contigName	contigLen	totalAvgDepth	MO_170.MO_004.sorted.bam	MO_170.MO_004.sorted.bam-var	MO_170.MO_005.sorted.bam	MO_170.MO_005.sorted.bam-var	MO_170.MO_007.sorted.bam	MO_170.MO_007.sorted.bam-var	MO_170.MO_010.sorted.bam	MO_170.MO_010.sorted.bam-var	MO_170.MO_034.sorted.bam	MO_170.MO_034.sorted.bam-var	MO_170.MO_035.sorted.bam	MO_170.MO_035.sorted.bam-var	MO_170.MO_039.sorted.bam	MO_170.MO_039.sorted.bam-var	MO_170.MO_042.sorted.bam	MO_170.MO_042.sorted.bam-var	MO_170.MO_046.sorted.bam	MO_170.MO_046.sorted.bam-var	MO_170.MO_071.sorted.bam	MO_170.MO_071.sorted.bam-var	MO_170.MO_073.sorted.bam	MO_170.MO_073.sorted.bam-var	MO_170.MO_074.sorted.bam	MO_170.MO_074.sorted.bam-var	MO_170.MO_077.sorted.bam	MO_170.MO_077.sorted.bam-var	MO_170.MO_082.sorted.bam	MO_170.MO_082.sorted.bam-var	MO_170.MO_098.sorted.bam	MO_170.MO_098.sorted.bam-var	MO_170.MO_102.sorted.bam	MO_170.MO_102.sorted.bam-var	MO_170.MO_103.sorted.bam	MO_170.MO_103.sorted.bam-var	MO_170.MO_106.sorted.bam	MO_170.MO_106.sorted.bam-var	MO_170.MO_133.sorted.bam	MO_170.MO_133.sorted.bam-var	MO_170.MO_135.sorted.bam	MO_170.MO_135.sorted.bam-var	MO_170.MO_138.sorted.bam	MO_170.MO_138.sorted.bam-var	MO_170.MO_140.sorted.bam	MO_170.MO_140.sorted.bam-var	MO_170.MO_167.sorted.bam	MO_170.MO_167.sorted.bam-var	MO_170.MO_170.sorted.bam	MO_170.MO_170.sorted.bam-var	MO_170.MO_180.sorted.bam	MO_170.MO_180.sorted.bam-var	MO_170.MO_184.sorted.bam	MO_170.MO_184.sorted.bam-var	MO_170.MO_188.sorted.bam	MO_170.MO_188.sorted.bam-var	MO_170.MO_192.sorted.bam	MO_170.MO_192.sorted.bam-var	MO_170.MO_197.sorted.bam	MO_170.MO_197.sorted.bam-var	MO_170.MO_199.sorted.bam	MO_170.MO_199.sorted.bam-var	MO_170.MO_202.sorted.bam	MO_170.MO_202.sorted.bam-var	MO_170.MO_207.sorted.bam	MO_170.MO_207.sorted.bam-var	MO_170.MO_226.sorted.bam	MO_170.MO_226.sorted.bam-var	MO_170.MO_231.sorted.bam	MO_170.MO_231.sorted.bam-var	MO_170.MO_234.sorted.bam	MO_170.MO_234.sorted.bam-var	MO_170.MO_236.sorted.bam	MO_170.MO_236.sorted.bam-var
MO_170.c_0	165337	108.122	0.0482605	2.37563	0.0377875	1.26249	0.0954131	11.3093	0.115899	17.6162	0.0797278	1.63066	0.0121801	0.126737	0.0466623	2.53738	0.0566691	2.70985	0.038744	1.60888	0.0647569	4.35953	0.0571231	3.09057	0.232839	65.4535	0.077603	7.15288	3.68401	5.66967	0.054962	3.0275	0.040548	2.00256	0.209018	55.1154	0.0888629	8.19818	0.0388348	1.68526	0.164444	32.5579	0.0318245	1.3199	0.0419767	2.17629	0.427461	191.25	97.521	702.054	0.525792	43.7533	0.142505	4.177	1.82013	818.012	1.21296	32.7447	0.029173	0.387252	0.071858	5.55289	0.0919867	11.1808	0.250516	4.21657	0.0829545	3.50707	0.215314	46.2208	0.226882	58.1603	0.185045	3.4035
MO_170.c_1	88025	33.9645	0.0154651	0.018508	0.0120284	0.02494	0.0068734	0.0135751	0.0164324	0.0447081	0.00515505	0.00855101	0	0	0.0034367	0.00686043	0.0171835	0.057332	0.0154651	0.027179	0.0034367	0.00342521	0.0120284	0.0194984	0.0140541	0.0327937	0.00515505	0.00735115	0.0137468	0.0345454	0.0223385	0.0532194	0.0120284	0.0141696	0.011175	0.014075	0.0034367	0.00342154	0.0670156	0.352777	0.00859175	0.010497	0.0206202	0.0477793	0.0463954	0.186806	0.543431	0.880889	16.3646	27.6747	11.5262	33.1474	0.796256	1.26703	2.10878	3.02758	2.25223	4.32043	0.00859175	0.0187862	0.0048478	0.00620352	0.0137468	0.0204446	0.0068734	0.00938193	0.00171835	0.00171452	0.00171835	0.00171439	0.0034367	0.00685607	0	0
MO_170.c_2	84762	33.1254	0.0153288	0.0564543	0.0162861	0.0322891	0.0196308	0.0505322	0.00892308	0.0160059	0.00178462	0.00178064	0	0	0	0	0.00276557	0.00828149	0.00178462	0.00177943	0.0571077	0.449341	0.0249728	0.123199	0.0178462	0.0806501	0.0535267	0.435047	0.00892308	0.0143496	0.0243228	0.117888	0.0124923	0.0319209	0.0107077	0.0259516	0.00178462	0.00177943	0.0323831	0.213923	0.0320876	0.182759	0.0142769	0.0495761	0.0214154	0.0996473	0.436085	0.636641	14.9487	27.1393	14.2014	42.1512	0.473727	0.742917	1.12577	1.5817	1.44224	2.58358	0.0501584	0.241733	0.00535385	0.00885268	0.0242755	0.074834	0.0107077	0.0355054	0	0	0.00178462	0.00177857	0.0160616	0.121961	0.0107077	0.0314651
MO_170.c_3	82339	33.5987	0.0367446	0.0856971	0.0202095	0.0533681	0.0128606	0.0129915	0.00551169	0.0091554	0.00367446	0.0073331	0	0	0	0	0	0	0	0	0	0	0	0	0.00114371	0.00114116	0	0	0	0	0	0	0.00367446	0.00732614	0.00183723	0.00183153	0	0	0.0367446	0.136112	0.00918614	0.0305637	0.0293957	0.132667	0.0257212	0.103268	0.44394	0.760781	15.536	34.0164	14.2313	46.3959	0.568495	0.870619	1.07273	1.8649	1.50437	2.61513	0.0202095	0.0802832	0.00183723	0.00183153	0.0256725	0.0710335	0.00734892	0.0109743	0	0	0	0	0	0	0	0
MO_170.c_29	62110	43.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219335	0.032563	0	0	0.00731117	0.00726485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.41254	0.572076	19.8358	51.0463	20.8381	85.6338	0.138218	0.214012	0.195949	0.359455	2.31433	4.09647	0	0	0	0	0	0	0	0	0.00487411	0.00972132	0	0	0	0	0	0
MO_170.c_30	61773	32.1002	0	0	0.00490077	0.00663203	0.00245038	0.00244039	0.0122519	0.0316868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.513461	0.805514	14.926	27.1665	13.6028	47.3954	0.47935	0.758376	1.08606	1.80064	1.46059	2.27497	0.00735115	0.0122027	0.00245038	0.00243897	0.00245038	0.0024404	0	0	0	0	0	0	0	0	0	0
MO_170.c_31	60955	1333.36	0.0198668	0.0341059	0.0372338	0.0857683	0.0298002	0.0852592	0.0124167	0.0312551	0.119201	0.418364	0.0173834	0.034414	0.00565743	0.00562513	0.0322835	0.165009	0.129134	0.707241	0.104301	0.471277	0.114234	0.382932	0.0273168	0.0442908	0.0695338	0.170577	0	0	0.0720171	0.185933	0.0248335	0.0551073	0.057117	0.259431	0.0869172	0.758851	0.155217	0.425427	0.0049667	0.00494622	0.0248335	0.0673938	0.0049667	0.00557061	108.889	3088.61	19.9208	55.8723	133.623	1498.29	4.62251	9.51727	22.4764	92.0579	1040.78	122235	0.0198668	0.0621906	0.0347669	0.0904845	0.0322835	0.0743572	0.844223	13.8844	0.181202	0.925081	0.057117	0.478033	0.419571	16.4878	0.315369	1.33014
MO_170.c_32	60012	37.4939	0.0655508	0.211062	0.0176239	0.0525498	0.0100899	0.0237942	0.0125121	0.0219323	0.0100899	0.0099931	0.00252247	0.00251356	0.00504494	0.00891087	0.0277472	0.0963443	0.0504494	0.165322	0.00252247	0.00251132	0.00756741	0.0125579	0.021867	0.0743854	0.0277472	0.109728	0.0252247	0.0475433	0.0403595	0.121676	0.0554943	0.173305	0.0724166	0.259558	0.0227022	0.0454555	0.0731516	0.201786	0.0605392	0.308293	0.0353146	0.0744001	0.0781965	0.311911	0.518392	0.867998	17.4076	32.7096	13.2093	41.6794	0.907504	1.51884	2.42137	3.92384	2.11234	3.59694	0.00756741	0.0075124	0.0403595	0.140152	0.0690254	0.215725	0.0302696	0.0615704	0.0126123	0.0202969	0.00252247	0.00251381	0.0151348	0.0330252	0.0151348	0.0288447
MO_170.c_33	59183	35.0842	0.0383684	0.0659598	0.0358105	0.0523826	0.023021	0.0732244	0.0537157	0.0997105	0.0179052	0.0259955	0.00511578	0.0102002	0.00767367	0.0127322	0.0267647	0.0486274	0.0484644	0.185542	0.023021	0.0611735	0.00255789	0.00254929	0.0603561	0.162802	0.0102316	0.0178914	0.0255789	0.0536523	0.0996731	0.352215	0.046042	0.114663	0.0613894	0.170542	0.0127895	0.0314566	0.0920841	0.245745	0.0792438	0.368517	0.0844104	0.274611	0.0690631	0.18605	0.361256	0.5351	16.2772	35.889	12.235	42.2346	0.80394	1.33891	2.3154	4.05048	1.91498	3.59398	0.046042	0.125361	0.046042	0.159104	0.053648	0.12238	0.046042	0.124848	0.0102316	0.010132	0.0179052	0.0380421	0.0102316	0.0101295	0.023021	0.0496948
MO_170.c_34	56723	82.4897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045375	0.15311	0	0	0.00533824	0.0103511	0.0160147	0.0333197	0.442914	0.83691	39.2181	86.1037	37.1333	138.035	0.549432	0.834215	0.727944	1.2587	4.35135	7.8539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_170.c_35	55914	18.1893	0.251793	1.16506	0.170594	0.408518	0.00270784	0.00269714	0.00270784	0.00270037	0.051431	0.0857101	0.0460333	0.0879022	0.0297862	0.0686944	0	0	0.0622803	0.170136	0.0568646	0.0795473	0.0406176	0.0756712	0.0135392	0.0193832	0.17601	0.554106	0.0947744	0.273354	0.121853	0.265662	0.162417	0.547233	0	0	0	0	0.146223	0.485047	0	0	0.067696	0.132033	0.108314	0.272601	0.016247	0.0192703	16.1086	29.6504	0.232874	10.9178	0.00270784	0.00270037	0.0526146	0.0975679	0.051449	0.0917267	0.0541568	0.0876603	0	0	0.00541568	0.00538753	0.0352019	0.0607843	0	0	0	0	0	0	0.0243706	0.142661
MO_170.c_10	53712	29.8766	0	0	0	0	0.00281916	0.00281156	0	0	0	0	0	0	0	0	0	0	0.00281916	0.00281156	0.00845749	0.013343	0	0	0	0	0	0	0	0	0.00281916	0.00281157	0	0	0.00281916	0.00281156	0	0	0	0	0	0	0	0	0	0	0.350958	0.540885	14.1535	27.2225	12.2534	38.3726	0.552575	1.02143	1.14432	1.92664	1.38251	2.32595	0	0	0.00281916	0.00281786	0.0112767	0.0437415	0	0	0	0	0	0	0	0	0.00563833	0.0112464
MO_170.c_11	51820	37.5545	0.014612	0.030545	0.0263015	0.0801151	0.0116896	0.0146092	0.0116896	0.0283114	0.0409135	0.187013	0.00292239	0.002915	0	0	0.0175344	0.0404637	0.0233791	0.0802662	0.00876718	0.0173973	0.0263015	0.0674598	0.029282	0.116195	0.0233791	0.049068	0.0350687	0.17319	0.0438359	0.17372	0.0350687	0.0776495	0.0613122	0.341105	0.00584478	0.0116804	0.0584478	0.44215	0.0409135	0.268128	0.014612	0.0319385	0.067215	0.44778	0.427927	0.605538	17.4728	30.385	13.7198	37.3875	0.805748	1.28789	2.34335	4.00203	2.10689	3.8164	0.0116896	0.0156148	0.0116896	0.0184353	0.00876718	0.0230583	0.0263015	0.094635	0	0	0.00292239	0.00291754	0	0	0.0175344	0.0315195
MO_170.c_12	51128	35.107	0.00888619	0.00881555	0.0118482	0.0175816	0.0325827	0.0976166	0.0207344	0.0427024	0.00296206	0.00295394	0	0	0.00888619	0.0265845	0.0325827	0.0610958	0.0177724	0.0309043	0.00888619	0.0147213	0.00296206	0.00295737	0.0288556	0.0654938	0.0148103	0.0420295	0.0148103	0.0321425	0.0207344	0.0600048	0.0207344	0.0441478	0.0385068	0.108849	0	0	0.0533171	0.318651	0.00296206	0.00295708	0.0533171	0.287655	0.0414689	0.137542	0.374926	0.455368	16.54	31.7173	12.6811	36.8833	0.833654	1.44975	2.13263	3.79752	2.0153	3.22359	0.0207344	0.103319	0.00888619	0.0203288	0.0207344	0.0331299	0.0296206	0.0499384	0.00296206	0.00295727	0.00296206	0.0029584	0	0	0.00592412	0.011829
MO_170.c_13	50725	38.0237	0.0298566	0.0527434	0	0	0.00597133	0.00593094	0.0099654	0.00986966	0.0149283	0.0244792	0	0	0.000869995	0.000869038	0.00597133	0.0101692	0.0149283	0.0206828	0.00298566	0.00297731	0.00895699	0.00887769	0.0208997	0.0415545	0.00895699	0.0142771	0.0149283	0.0298675	0.00895699	0.014843	0.0238853	0.108135	0.0298566	0.0508977	0	0	0.0835591	0.374695	0.0477706	0.3178	0.0626792	0.320686	0.0746218	0.286516	0.421236	0.585568	18.6333	34.886	12.9606	40.3929	0.979436	1.67005	2.1899	3.133	2.24935	3.55581	0.0149283	0.0204126	0.0149283	0.0326319	0.0208403	0.0314913	0.0298566	0.0578803	0.00895699	0.0267946	0.00895699	0.014843	0	0	0.0208997	0.0383935
MO_170.c_14	49065	29.6698	0.00617398	0.0123175	0	0	0.00308699	0.0030789	0	0	0	0	0	0	0	0	0	0	0	0	0.00308699	0.0030789	0	0	0	0	0.00308699	0.0030789	0	0	0.012348	0.0474632	0.012348	0.0492624	0.012348	0.0436197	0	0	0.0277829	0.12036	0	0	0.00926096	0.0248442	0.012348	0.0423522	0.426147	0.664081	13.9645	29.5932	12.2458	42.34	0.471634	0.809532	0.954554	1.24985	1.50222	2.73754	0.00308699	0.0030789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_170.c_15	48996	32.5461	0.0123654	0.0291067	0	0	0.0061827	0.0123397	0	0	0	0	0	0	0	0	0	0	0	0	0.030893	0.0734369	0.0061827	0.00614727	0.0226426	0.0527446	0.0061827	0.00863916	0.00309135	0.00308515	0.00364411	0.0047375	0.00309135	0.00308493	0.0055071	0.00776995	0	0	0	0	0	0	0	0	0.00309135	0.00308493	0.449965	0.734377	14.9192	26.57	14.0743	40.16	0.529869	0.79905	0.868218	1.24252	1.56039	3.11789	0.0154363	0.0509474	0.0061827	0.0061407	0.00724727	0.00932856	0.00927405	0.0153577	0	0	0	0	0	0	0.00307088	0.00306465
MO_170.c_16	48235	49.3868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71072	5.40012	26.3752	60.7474	8.06439	21.1955	3.14404	4.99509	3.22735	5.40419	4.86511	7.43132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_170.c_17	47701	15.9496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0254043	0.0298661	14.4351	31.1768	0.314252	0.780381	0.0857395	0.120939	1.01634	1.45938	0.072785	0.141266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_170.c_18	39192	37.8317	0.0270734	0.0680397	0.0193381	0.0224406	0.0126787	0.0202745	0.0348087	0.103222	0.00773526	0.0154118	0.00386763	0.003853	0.00773526	0.0154117	0.00773526	0.0139264	0.00773526	0.00767644	0.00386763	0.00385297	0.00386763	0.00385297	0.0206957	0.0307177	0.00773526	0.00767672	0.00386763	0.00385278	0.00386763	0.00385304	0.0154705	0.0229711	0.0232058	0.0490676	0.00386763	0.00385296	0.0116029	0.0187857	0	0	0.0232058	0.0681259	0.030941	0.089581	0.57953	0.994217	17.8839	38.304	13.4883	39.5928	0.979048	1.54508	2.43548	3.8439	2.07471	3.5464	0.0116029	0.0191929	0.0479227	0.288481	0.0193381	0.0219796	0.00773526	0.00767636	0.0154705	0.0384415	0	0	0	0	0.00773526	0.00767625
MO_170.c_19	39190	33.4542	0.023207	0.0720113	0.0116035	0.0189408	0.0270748	0.0862307	0	0	0	0	0	0	0	0	0	0	0.0116035	0.0341533	0.0541496	0.330884	0.0270748	0.0640984	0.0187244	0.0871343	0.0348104	0.146921	0.0116035	0.019194	0.0193391	0.0424223	0.0502818	0.210311	0.0172643	0.0366037	0	0	0.0116035	0.0336435	0	0	0	0	0.00773566	0.015259	0.487628	1.00075	15.7745	30.0739	13.5738	40.0048	0.595953	1.12123	1.18927	1.8325	1.41416	2.39893	0.0309426	0.0930162	0	0	0.0464139	0.297113	0.00773566	0.00767706	0	0	0	0	0	0	0.00773566	0.00767706
MO_170.c_20	39083	14.0022	0	0	0.00775692	0.0141706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0193923	0.0835419	0.00775692	0.0122185	0	0	0.0193923	0.0732675	0.0116354	0.0284918	0.0232707	0.0444155	0.0310277	0.174587	0.00387846	0.00386372	0	0	0.00775692	0.0154549	0	0	0	0	0.0155138	0.0556548	0	0	13.2616	23.7133	0.0116354	0.0137073	0.223435	0.388346	0.281458	0.390348	0.0766959	0.132813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_170.c_21	38874	78.2431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0233963	0.0267572	16.217	55.6762	57.9646	380.035	0.715448	1.43862	2.09914	3.47021	1.2234	2.58542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MO_170.c_22	38468	25.2585	0	0	0	0	0	0	0	0	0.00394071	0.00392522	0	0	0	0	0	0	0	0	0.00394071	0.00392522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478522	0.743697	14.5218	24.3271	5.73723	15.514	0.604102	1.04415	2.74007	3.86117	1.16499	2.37152	0	0	0	0	0	0	0	0	0	0	0.00394071	0.00392525	0	0	0	0
